SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
92000,Mideast,97,          Telecommunication services,29773
92000,Mideast,98,          Postal and delivery services,2615.7
92000,Mideast,99,          Internet access,13904.1
92000,Mideast,100,        Education services,55264.3
92000,Mideast,101,          Higher education,35517.2
92000,Mideast,102,"          Nursery, elementary, and secondary schools",10050.8
92000,Mideast,103,          Commercial and vocational schools,9696.3
92000,Mideast,104,        Professional and other services,43632.4
92000,Mideast,105,        Personal care and clothing services,23101.1
92000,Mideast,106,        Social services and religious activities,51575
92000,Mideast,107,        Household maintenance,13742.8
92000,Mideast,108,        Net foreign travel,6649.4
92000,Mideast,109,          Foreign travel by U.S. residents,18748.3
92000,Mideast,110,          Less: Expenditures in the United States by nonresidents,12098.9
92000,Mideast,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),103664.8
92000,Mideast,112,      Gross output of nonprofit institutions,358000.1
92000,Mideast,113,      Less: Receipts from sales of goods and services by nonprofit institutions,254335.3
93000,Great Lakes,1,Personal consumption expenditures,2162454.8
93000,Great Lakes,2,  Goods,760550.2
93000,Great Lakes,3,    Durable goods,282956.5
93000,Great Lakes,4,      Motor vehicles and parts,94449.9
93000,Great Lakes,5,        New motor vehicles,45499.8
93000,Great Lakes,6,        Net purchases of used motor vehicles,35429.1
93000,Great Lakes,7,        Motor vehicle parts and accessories,13521.1
93000,Great Lakes,8,      Furnishings and durable household equipment,66345.4
93000,Great Lakes,9,        Furniture and furnishings,43303
93000,Great Lakes,10,        Household appliances,10286.1
93000,Great Lakes,11,"        Glassware, tableware, and household utensils",6506.9
93000,Great Lakes,12,        Tools and equipment for house and garden,6249.4
93000,Great Lakes,13,      Recreational goods and vehicles,85234
93000,Great Lakes,14,"        Video, audio, photographic, and information processing equipment and media",47783.5
93000,Great Lakes,15,"        Sporting equipment, supplies, guns, and ammunition",18904.2
93000,Great Lakes,16,        Sports and recreational vehicles,14694.8
93000,Great Lakes,17,        Recreational books,2917.8
93000,Great Lakes,18,        Musical instruments,933.6
93000,Great Lakes,19,      Other durable goods,36927.3
93000,Great Lakes,20,        Jewelry and watches,12934.9
93000,Great Lakes,21,        Therapeutic appliances and equipment,12979.7
93000,Great Lakes,22,        Educational books,1497.7
93000,Great Lakes,23,        Luggage and similar personal items,5262.9
93000,Great Lakes,24,        Telephone and related communication equipment,4252.1
93000,Great Lakes,25,    Nondurable goods,477593.7
93000,Great Lakes,26,      Food and beverages purchased for off-premises consumption,165947.3
93000,Great Lakes,27,        Food and nonalcoholic beverages purchased for off-premises consumption,144028.9
93000,Great Lakes,28,        Alcoholic beverages purchased for off-premises consumption,21835.2
93000,Great Lakes,29,        Food produced and consumed on farms,83.3
93000,Great Lakes,30,      Clothing and footwear,61269.3
93000,Great Lakes,31,        Garments,48083.9
93000,Great Lakes,32,          Women's and girls' clothing,28127.9
93000,Great Lakes,33,          Men's and boys' clothing,16797.8
93000,Great Lakes,34,          Children's and infants' clothing,3158.2
93000,Great Lakes,35,        Other clothing materials and footwear,13185.4
93000,Great Lakes,36,      Gasoline and other energy goods,54995.6
93000,Great Lakes,37,"        Motor vehicle fuels, lubricants, and fluids",51844.9
93000,Great Lakes,38,        Fuel oil and other fuels,3150.7
93000,Great Lakes,39,      Other nondurable goods,195381.5
93000,Great Lakes,40,        Pharmaceutical and other medical products,78041.2
93000,Great Lakes,41,        Recreational items,35652.4
93000,Great Lakes,42,        Household supplies,25118.5
93000,Great Lakes,43,        Personal care products,22899.8
93000,Great Lakes,44,        Tobacco,17400.4
93000,Great Lakes,45,"        Magazines, newspapers, and stationery",16269.2
93000,Great Lakes,47,  Services,1401904.6
93000,Great Lakes,48,    Household consumption expenditures (for services),1299859.4
93000,Great Lakes,49,      Housing and utilities,347560.6
93000,Great Lakes,50,        Housing,292263.8
93000,Great Lakes,51,          Rental of tenant-occupied nonfarm housing,57495.7
93000,Great Lakes,52,          Imputed rental of owner-occupied nonfarm housing,230528
93000,Great Lakes,53,          Rental value of farm dwellings,3872.4
93000,Great Lakes,54,          Group housing,367.7
93000,Great Lakes,55,        Household utilities,55296.9
93000,Great Lakes,56,          Water supply and sanitation,15873.9
93000,Great Lakes,57,          Electricity and gas,39423
93000,Great Lakes,58,            Electricity,27145.9
93000,Great Lakes,59,            Natural gas,12277
93000,Great Lakes,60,      Health care,372908.7
93000,Great Lakes,61,        Outpatient services,156975.1
93000,Great Lakes,62,          Physician services,85879
93000,Great Lakes,63,          Dental services,18692.4
93000,Great Lakes,64,          Paramedical services,52403.7
93000,Great Lakes,65,        Hospital and nursing home services,215933.6
93000,Great Lakes,66,          Hospitals,186681.8
93000,Great Lakes,67,          Nursing homes,29251.8
93000,Great Lakes,68,      Transportation services,57056.1
93000,Great Lakes,69,        Motor vehicle services,42047.6
93000,Great Lakes,70,          Motor vehicle maintenance and repair,27884.1
93000,Great Lakes,71,          Other motor vehicle services,14163.5
93000,Great Lakes,72,        Public transportation,15008.5
93000,Great Lakes,73,          Ground transportation,4156.1
93000,Great Lakes,74,          Air transportation,10539.7
93000,Great Lakes,75,          Water transportation,312.6
93000,Great Lakes,76,      Recreation services,61154.3
93000,Great Lakes,77,"        Membership clubs, sports centers, parks, theaters, and museums",17081.5
93000,Great Lakes,78,"        Audio-video, photographic, and information processing equipment services",20120.4
93000,Great Lakes,79,        Gambling,16120.1
93000,Great Lakes,80,        Other recreational services,7832.3
93000,Great Lakes,81,      Food services and accommodations,129969.5
93000,Great Lakes,82,        Food services,118798.2
93000,Great Lakes,83,          Purchased meals and beverages,115738
93000,Great Lakes,84,          Food furnished to employees (including military),3060.2
93000,Great Lakes,85,        Accommodations,11171.3
93000,Great Lakes,86,      Financial services and insurance,173035.4
93000,Great Lakes,87,        Financial services,108217
93000,Great Lakes,88,          Financial services furnished without payment,54375.7
93000,Great Lakes,89,"          Financial service charges, fees, and commissions",53841.4
93000,Great Lakes,90,        Insurance,64818.3
93000,Great Lakes,91,          Life insurance,14509.7
93000,Great Lakes,92,          Net household insurance,1433.9
93000,Great Lakes,93,          Net health insurance,40317.4
93000,Great Lakes,94,          Net motor vehicle and other transportation insurance,8557.4
93000,Great Lakes,95,      Other services,158174.8
93000,Great Lakes,96,        Communication,27942
93000,Great Lakes,97,          Telecommunication services,17424.5
93000,Great Lakes,98,          Postal and delivery services,2205.3
93000,Great Lakes,99,          Internet access,8312.1
93000,Great Lakes,100,        Education services,43111
93000,Great Lakes,101,          Higher education,30003.6
93000,Great Lakes,102,"          Nursery, elementary, and secondary schools",7409.2
93000,Great Lakes,103,          Commercial and vocational schools,5698.2
93000,Great Lakes,104,        Professional and other services,27134.5
93000,Great Lakes,105,        Personal care and clothing services,15158.5
93000,Great Lakes,106,        Social services and religious activities,30602
93000,Great Lakes,107,        Household maintenance,11508.4
93000,Great Lakes,108,        Net foreign travel,2718.4
93000,Great Lakes,109,          Foreign travel by U.S. residents,10237.3
93000,Great Lakes,110,          Less: Expenditures in the United States by nonresidents,7518.9
93000,Great Lakes,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),102045.1
93000,Great Lakes,112,      Gross output of nonprofit institutions,294900.2
93000,Great Lakes,113,      Less: Receipts from sales of goods and services by nonprofit institutions,192855
94000,Plains,1,Personal consumption expenditures,985709.1
94000,Plains,2,  Goods,343785.6
94000,Plains,3,    Durable goods,133419.5
94000,Plains,4,      Motor vehicles and parts,52114.1
94000,Plains,5,        New motor vehicles,23542.3
94000,Plains,6,        Net purchases of used motor vehicles,21736.5
94000,Plains,7,        Motor vehicle parts and accessories,6835.2
94000,Plains,8,      Furnishings and durable household equipment,29200.3
94000,Plains,9,        Furniture and furnishings,19090.1
94000,Plains,10,        Household appliances,4640.4
94000,Plains,11,"        Glassware, tableware, and household utensils",2638.8
94000,Plains,12,        Tools and equipment for house and garden,2831
94000,Plains,13,      Recreational goods and vehicles,37286.5
94000,Plains,14,"        Video, audio, photographic, and information processing equipment and media",18771.3
94000,Plains,15,"        Sporting equipment, supplies, guns, and ammunition",8221.3
94000,Plains,16,        Sports and recreational vehicles,7688.1
94000,Plains,17,        Recreational books,2214.5
94000,Plains,18,        Musical instruments,391.2
94000,Plains,19,      Other durable goods,14818.6
94000,Plains,20,        Jewelry and watches,5506.2
94000,Plains,21,        Therapeutic appliances and equipment,4940.2
94000,Plains,22,        Educational books,978.2
94000,Plains,23,        Luggage and similar personal items,1769.8
94000,Plains,24,        Telephone and related communication equipment,1624.3
94000,Plains,25,    Nondurable goods,210366.1
94000,Plains,26,      Food and beverages purchased for off-premises consumption,72679.2
94000,Plains,27,        Food and nonalcoholic beverages purchased for off-premises consumption,61878.5
94000,Plains,28,        Alcoholic beverages purchased for off-premises consumption,10699.3
94000,Plains,29,        Food produced and consumed on farms,101.4
94000,Plains,30,      Clothing and footwear,26318.3
94000,Plains,31,        Garments,20345.1
94000,Plains,32,          Women's and girls' clothing,11822.3
94000,Plains,33,          Men's and boys' clothing,7201.3
94000,Plains,34,          Children's and infants' clothing,1321.5
94000,Plains,35,        Other clothing materials and footwear,5973.2
94000,Plains,36,      Gasoline and other energy goods,30630.4
94000,Plains,37,"        Motor vehicle fuels, lubricants, and fluids",28883.9
94000,Plains,38,        Fuel oil and other fuels,1746.6
94000,Plains,39,      Other nondurable goods,80738.2
94000,Plains,40,        Pharmaceutical and other medical products,32870.1
94000,Plains,41,        Recreational items,15849.2
94000,Plains,42,        Household supplies,9635.8
94000,Plains,43,        Personal care products,7363
94000,Plains,44,        Tobacco,7575.5
94000,Plains,45,"        Magazines, newspapers, and stationery",7444.5
94000,Plains,47,  Services,641923.5
94000,Plains,48,    Household consumption expenditures (for services),608114.3
94000,Plains,49,      Housing and utilities,160925.8
94000,Plains,50,        Housing,134203.6
94000,Plains,51,          Rental of tenant-occupied nonfarm housing,25329.7
94000,Plains,52,          Imputed rental of owner-occupied nonfarm housing,104571.6
94000,Plains,53,          Rental value of farm dwellings,4122.6
94000,Plains,54,          Group housing,179.7
94000,Plains,55,        Household utilities,26722.2
94000,Plains,56,          Water supply and sanitation,7337.6
94000,Plains,57,          Electricity and gas,19384.6
94000,Plains,58,            Electricity,13741.8
94000,Plains,59,            Natural gas,5642.8
94000,Plains,60,      Health care,176354.7
94000,Plains,61,        Outpatient services,71696.9
94000,Plains,62,          Physician services,36664.2
94000,Plains,63,          Dental services,8840.5
94000,Plains,64,          Paramedical services,26192.3
94000,Plains,65,        Hospital and nursing home services,104657.7
94000,Plains,66,          Hospitals,89548.9
94000,Plains,67,          Nursing homes,15108.8
94000,Plains,68,      Transportation services,26673.1
94000,Plains,69,        Motor vehicle services,19744.2
94000,Plains,70,          Motor vehicle maintenance and repair,14552.3
94000,Plains,71,          Other motor vehicle services,5191.9
94000,Plains,72,        Public transportation,6928.9
94000,Plains,73,          Ground transportation,2031.9
94000,Plains,74,          Air transportation,4811.8
94000,Plains,75,          Water transportation,85.2
94000,Plains,76,      Recreation services,28268.1
94000,Plains,77,"        Membership clubs, sports centers, parks, theaters, and museums",8074.1
94000,Plains,78,"        Audio-video, photographic, and information processing equipment services",8999.7
94000,Plains,79,        Gambling,7869.5
94000,Plains,80,        Other recreational services,3324.8
94000,Plains,81,      Food services and accommodations,58753.2
94000,Plains,82,        Food services,53159
94000,Plains,83,          Purchased meals and beverages,51599.5
94000,Plains,84,          Food furnished to employees (including military),1559.5
94000,Plains,85,        Accommodations,5594.2
94000,Plains,86,      Financial services and insurance,80073.7
94000,Plains,87,        Financial services,51404.4
94000,Plains,88,          Financial services furnished without payment,25822.6
94000,Plains,89,"          Financial service charges, fees, and commissions",25581.8
94000,Plains,90,        Insurance,28669.2
94000,Plains,91,          Life insurance,7233.2
94000,Plains,92,          Net household insurance,864.9
94000,Plains,93,          Net health insurance,14636.5
94000,Plains,94,          Net motor vehicle and other transportation insurance,5934.6
94000,Plains,95,      Other services,77065.8
94000,Plains,96,        Communication,16156.3
94000,Plains,97,          Telecommunication services,10422.7
94000,Plains,98,          Postal and delivery services,1054.7
94000,Plains,99,          Internet access,4678.9
94000,Plains,100,        Education services,17609.5
94000,Plains,101,          Higher education,11681.6
94000,Plains,102,"          Nursery, elementary, and secondary schools",3345.1
94000,Plains,103,          Commercial and vocational schools,2582.8
94000,Plains,104,        Professional and other services,12521.8
94000,Plains,105,        Personal care and clothing services,6889.5
94000,Plains,106,        Social services and religious activities,16191
94000,Plains,107,        Household maintenance,5154.9
94000,Plains,108,        Net foreign travel,2542.9
94000,Plains,109,          Foreign travel by U.S. residents,4241.5
94000,Plains,110,          Less: Expenditures in the United States by nonresidents,1698.6
94000,Plains,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),33809.2
94000,Plains,112,      Gross output of nonprofit institutions,112314.8
94000,Plains,113,      Less: Receipts from sales of goods and services by nonprofit institutions,78505.6
95000,Southeast,1,Personal consumption expenditures,3853989.9
95000,Southeast,2,  Goods,1407603.5
95000,Southeast,3,    Durable goods,529965.1
95000,Southeast,4,      Motor vehicles and parts,190536.4
95000,Southeast,5,        New motor vehicles,96527.3
95000,Southeast,6,        Net purchases of used motor vehicles,68782.7
95000,Southeast,7,        Motor vehicle parts and accessories,25226.4
95000,Southeast,8,      Furnishings and durable household equipment,129385.6
95000,Southeast,9,        Furniture and furnishings,86581.4
95000,Southeast,10,        Household appliances,18438.6
95000,Southeast,11,"        Glassware, tableware, and household utensils",13080.4
95000,Southeast,12,        Tools and equipment for house and garden,11285.2
95000,Southeast,13,      Recreational goods and vehicles,141873.8
95000,Southeast,14,"        Video, audio, photographic, and information processing equipment and media",79344.2
95000,Southeast,15,"        Sporting equipment, supplies, guns, and ammunition",27638.9
95000,Southeast,16,        Sports and recreational vehicles,29623.2
95000,Southeast,17,        Recreational books,2981.2
95000,Southeast,18,        Musical instruments,2286.3
95000,Southeast,19,      Other durable goods,68169.4
95000,Southeast,20,        Jewelry and watches,26825
95000,Southeast,21,        Therapeutic appliances and equipment,22428.5
95000,Southeast,22,        Educational books,1989.6
95000,Southeast,23,        Luggage and similar personal items,9027.9
95000,Southeast,24,        Telephone and related communication equipment,7898.4
95000,Southeast,25,    Nondurable goods,877638.3
95000,Southeast,26,      Food and beverages purchased for off-premises consumption,309669.7
95000,Southeast,27,        Food and nonalcoholic beverages purchased for off-premises consumption,265320.8
95000,Southeast,28,        Alcoholic beverages purchased for off-premises consumption,44224.4
95000,Southeast,29,        Food produced and consumed on farms,124.5
95000,Southeast,30,      Clothing and footwear,109760.4
95000,Southeast,31,        Garments,84190.9
95000,Southeast,32,          Women's and girls' clothing,50774.6
95000,Southeast,33,          Men's and boys' clothing,27998.6
95000,Southeast,34,          Children's and infants' clothing,5417.7
95000,Southeast,35,        Other clothing materials and footwear,25569.5
95000,Southeast,36,      Gasoline and other energy goods,98330
95000,Southeast,37,"        Motor vehicle fuels, lubricants, and fluids",93353.8
95000,Southeast,38,        Fuel oil and other fuels,4976.2
95000,Southeast,39,      Other nondurable goods,359878.2
95000,Southeast,40,        Pharmaceutical and other medical products,149818.3
95000,Southeast,41,        Recreational items,61443.8
95000,Southeast,42,        Household supplies,52165.3
95000,Southeast,43,        Personal care products,40128
95000,Southeast,44,        Tobacco,30456.5
95000,Southeast,45,"        Magazines, newspapers, and stationery",25866.4
95000,Southeast,47,  Services,2446386.4
95000,Southeast,48,    Household consumption expenditures (for services),2392788.4
95000,Southeast,49,      Housing and utilities,677759.5
95000,Southeast,50,        Housing,579973.9
95000,Southeast,51,          Rental of tenant-occupied nonfarm housing,114879
95000,Southeast,52,          Imputed rental of owner-occupied nonfarm housing,460393.9
95000,Southeast,53,          Rental value of farm dwellings,4360.2
95000,Southeast,54,          Group housing,340.8
95000,Southeast,55,        Household utilities,97785.5
95000,Southeast,56,          Water supply and sanitation,28370.4
95000,Southeast,57,          Electricity and gas,69415.1
95000,Southeast,58,            Electricity,59327.6
95000,Southeast,59,            Natural gas,10087.6
95000,Southeast,60,      Health care,618093.6
95000,Southeast,61,        Outpatient services,281494.7
95000,Southeast,62,          Physician services,157206.5
95000,Southeast,63,          Dental services,31978.7
95000,Southeast,64,          Paramedical services,92309.5
95000,Southeast,65,        Hospital and nursing home services,336598.9
95000,Southeast,66,          Hospitals,294474.3
95000,Southeast,67,          Nursing homes,42124.6
95000,Southeast,68,      Transportation services,98911.5
95000,Southeast,69,        Motor vehicle services,66029.3
95000,Southeast,70,          Motor vehicle maintenance and repair,42600.4
95000,Southeast,71,          Other motor vehicle services,23428.8
95000,Southeast,72,        Public transportation,32882.2
95000,Southeast,73,          Ground transportation,5838.6
95000,Southeast,74,          Air transportation,26155.7
95000,Southeast,75,          Water transportation,888
95000,Southeast,76,      Recreation services,126801.7
95000,Southeast,77,"        Membership clubs, sports centers, parks, theaters, and museums",31368.3
95000,Southeast,78,"        Audio-video, photographic, and information processing equipment services",40118.4
95000,Southeast,79,        Gambling,36978.5
95000,Southeast,80,        Other recreational services,18336.5
95000,Southeast,81,      Food services and accommodations,271792.6
95000,Southeast,82,        Food services,238720.1
95000,Southeast,83,          Purchased meals and beverages,232744.8
95000,Southeast,84,          Food furnished to employees (including military),5975.3
95000,Southeast,85,        Accommodations,33072.4
95000,Southeast,86,      Financial services and insurance,308419.9
95000,Southeast,87,        Financial services,191968.4
95000,Southeast,88,          Financial services furnished without payment,93138.1
95000,Southeast,89,"          Financial service charges, fees, and commissions",98830.3
95000,Southeast,90,        Insurance,116451.5
95000,Southeast,91,          Life insurance,21335.7
95000,Southeast,92,          Net household insurance,3592.5
95000,Southeast,93,          Net health insurance,65963
95000,Southeast,94,          Net motor vehicle and other transportation insurance,25560.3
95000,Southeast,95,      Other services,291009.7
95000,Southeast,96,        Communication,57863.8
95000,Southeast,97,          Telecommunication services,37272.7
95000,Southeast,98,          Postal and delivery services,3744.6
95000,Southeast,99,          Internet access,16846.5
95000,Southeast,100,        Education services,62890.3
95000,Southeast,101,          Higher education,38300
95000,Southeast,102,"          Nursery, elementary, and secondary schools",11189.4
95000,Southeast,103,          Commercial and vocational schools,13400.8
95000,Southeast,104,        Professional and other services,50892.8
95000,Southeast,105,        Personal care and clothing services,41511.7
95000,Southeast,106,        Social services and religious activities,46297.7
95000,Southeast,107,        Household maintenance,26561.1
95000,Southeast,108,        Net foreign travel,4992.4
95000,Southeast,109,          Foreign travel by U.S. residents,18647.5
95000,Southeast,110,          Less: Expenditures in the United States by nonresidents,13655.1
95000,Southeast,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),53597.9
95000,Southeast,112,      Gross output of nonprofit institutions,309563.8
95000,Southeast,113,      Less: Receipts from sales of goods and services by nonprofit institutions,255965.9
96000,Southwest,1,Personal consumption expenditures,1897419.8
96000,Southwest,2,  Goods,706815.1
96000,Southwest,3,    Durable goods,278314.1
96000,Southwest,4,      Motor vehicles and parts,106810.4
96000,Southwest,5,        New motor vehicles,55679.3
96000,Southwest,6,        Net purchases of used motor vehicles,39211.3
96000,Southwest,7,        Motor vehicle parts and accessories,11919.8
96000,Southwest,8,      Furnishings and durable household equipment,64937.7
96000,Southwest,9,        Furniture and furnishings,43507.6
96000,Southwest,10,        Household appliances,9397.4
96000,Southwest,11,"        Glassware, tableware, and household utensils",6479.6
96000,Southwest,12,        Tools and equipment for house and garden,5553
96000,Southwest,13,      Recreational goods and vehicles,71385.1
96000,Southwest,14,"        Video, audio, photographic, and information processing equipment and media",45471.8
96000,Southwest,15,"        Sporting equipment, supplies, guns, and ammunition",10670.6
96000,Southwest,16,        Sports and recreational vehicles,13398.1
96000,Southwest,17,        Recreational books,755.8
96000,Southwest,18,        Musical instruments,1088.8
96000,Southwest,19,      Other durable goods,35180.9
96000,Southwest,20,        Jewelry and watches,14245.5
96000,Southwest,21,        Therapeutic appliances and equipment,11105.6
96000,Southwest,22,        Educational books,912
96000,Southwest,23,        Luggage and similar personal items,4616.4
96000,Southwest,24,        Telephone and related communication equipment,4301.4
96000,Southwest,25,    Nondurable goods,428501
96000,Southwest,26,      Food and beverages purchased for off-premises consumption,145176.7
96000,Southwest,27,        Food and nonalcoholic beverages purchased for off-premises consumption,122582.5
96000,Southwest,28,        Alcoholic beverages purchased for off-premises consumption,22529.9
96000,Southwest,29,        Food produced and consumed on farms,64.4
96000,Southwest,30,      Clothing and footwear,59255.4
96000,Southwest,31,        Garments,44521.1
96000,Southwest,32,          Women's and girls' clothing,26418.2
96000,Southwest,33,          Men's and boys' clothing,15323
96000,Southwest,34,          Children's and infants' clothing,2779.9
96000,Southwest,35,        Other clothing materials and footwear,14734.2
96000,Southwest,36,      Gasoline and other energy goods,50913.6
96000,Southwest,37,"        Motor vehicle fuels, lubricants, and fluids",49215.2
96000,Southwest,38,        Fuel oil and other fuels,1698.4
96000,Southwest,39,      Other nondurable goods,173155.3
96000,Southwest,40,        Pharmaceutical and other medical products,71864.4
96000,Southwest,41,        Recreational items,32500.3
96000,Southwest,42,        Household supplies,23184.2
96000,Southwest,43,        Personal care products,22074.4
96000,Southwest,44,        Tobacco,13688.2
96000,Southwest,45,"        Magazines, newspapers, and stationery",9843.8
96000,Southwest,47,  Services,1190604.6
96000,Southwest,48,    Household consumption expenditures (for services),1155950.8
96000,Southwest,49,      Housing and utilities,321915.9
96000,Southwest,50,        Housing,272042.3
96000,Southwest,51,          Rental of tenant-occupied nonfarm housing,65146.7
96000,Southwest,52,          Imputed rental of owner-occupied nonfarm housing,203792.1
96000,Southwest,53,          Rental value of farm dwellings,2857.4
96000,Southwest,54,          Group housing,246
96000,Southwest,55,        Household utilities,49873.6
96000,Southwest,56,          Water supply and sanitation,17344.7
96000,Southwest,57,          Electricity and gas,32528.9
96000,Southwest,58,            Electricity,27529.9
96000,Southwest,59,            Natural gas,4999
96000,Southwest,60,      Health care,287258.5
96000,Southwest,61,        Outpatient services,129925.2
96000,Southwest,62,          Physician services,67754.2
96000,Southwest,63,          Dental services,14821.4
96000,Southwest,64,          Paramedical services,47349.5
96000,Southwest,65,        Hospital and nursing home services,157333.4
96000,Southwest,66,          Hospitals,141489.3
96000,Southwest,67,          Nursing homes,15844
96000,Southwest,68,      Transportation services,52240.9
96000,Southwest,69,        Motor vehicle services,38191.4
96000,Southwest,70,          Motor vehicle maintenance and repair,24369.3
96000,Southwest,71,          Other motor vehicle services,13822.1
96000,Southwest,72,        Public transportation,14049.5
96000,Southwest,73,          Ground transportation,3478
96000,Southwest,74,          Air transportation,10166.9
96000,Southwest,75,          Water transportation,404.6
96000,Southwest,76,      Recreation services,67519.3
96000,Southwest,77,"        Membership clubs, sports centers, parks, theaters, and museums",14654.4
96000,Southwest,78,"        Audio-video, photographic, and information processing equipment services",23547.3
96000,Southwest,79,        Gambling,19809.1
96000,Southwest,80,        Other recreational services,9508.6
96000,Southwest,81,      Food services and accommodations,138564.4
96000,Southwest,82,        Food services,122941.4
96000,Southwest,83,          Purchased meals and beverages,120137.3
96000,Southwest,84,          Food furnished to employees (including military),2804.1
96000,Southwest,85,        Accommodations,15623
96000,Southwest,86,      Financial services and insurance,142566.7
96000,Southwest,87,        Financial services,92351.1
96000,Southwest,88,          Financial services furnished without payment,45852.4
96000,Southwest,89,"          Financial service charges, fees, and commissions",46498.7
96000,Southwest,90,        Insurance,50215.5
96000,Southwest,91,          Life insurance,9497.5
96000,Southwest,92,          Net household insurance,1554.2
96000,Southwest,93,          Net health insurance,28274.9
96000,Southwest,94,          Net motor vehicle and other transportation insurance,10889
96000,Southwest,95,      Other services,145885.1
96000,Southwest,96,        Communication,39537.2
96000,Southwest,97,          Telecommunication services,24843.7
96000,Southwest,98,          Postal and delivery services,1713
96000,Southwest,99,          Internet access,12980.5
96000,Southwest,100,        Education services,33067
96000,Southwest,101,          Higher education,19715.5
96000,Southwest,102,"          Nursery, elementary, and secondary schools",6027.7
96000,Southwest,103,          Commercial and vocational schools,7323.8
96000,Southwest,104,        Professional and other services,25459.3
96000,Southwest,105,        Personal care and clothing services,16259
96000,Southwest,106,        Social services and religious activities,20374.2
96000,Southwest,107,        Household maintenance,13268.3
96000,Southwest,108,        Net foreign travel,-2079.8
96000,Southwest,109,          Foreign travel by U.S. residents,8517.5
96000,Southwest,110,          Less: Expenditures in the United States by nonresidents,10597.3
96000,Southwest,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),34653.8
96000,Southwest,112,      Gross output of nonprofit institutions,164129.3
96000,Southwest,113,      Less: Receipts from sales of goods and services by nonprofit institutions,129475.5
97000,Rocky Mountain,1,Personal consumption expenditures,608692.3
97000,Rocky Mountain,2,  Goods,221798.3
97000,Rocky Mountain,3,    Durable goods,94991.8
97000,Rocky Mountain,4,      Motor vehicles and parts,29607.6
97000,Rocky Mountain,5,        New motor vehicles,13258.5
97000,Rocky Mountain,6,        Net purchases of used motor vehicles,10969.3
97000,Rocky Mountain,7,        Motor vehicle parts and accessories,5379.9
97000,Rocky Mountain,8,      Furnishings and durable household equipment,21098.5
97000,Rocky Mountain,9,        Furniture and furnishings,13924.7
97000,Rocky Mountain,10,        Household appliances,3242.1
97000,Rocky Mountain,11,"        Glassware, tableware, and household utensils",2114.1
97000,Rocky Mountain,12,        Tools and equipment for house and garden,1817.5
97000,Rocky Mountain,13,      Recreational goods and vehicles,34016.8
97000,Rocky Mountain,14,"        Video, audio, photographic, and information processing equipment and media",16332.9
97000,Rocky Mountain,15,"        Sporting equipment, supplies, guns, and ammunition",10124.3
97000,Rocky Mountain,16,        Sports and recreational vehicles,5755
97000,Rocky Mountain,17,        Recreational books,1564.8
97000,Rocky Mountain,18,        Musical instruments,239.8
97000,Rocky Mountain,19,      Other durable goods,10268.9
97000,Rocky Mountain,20,        Jewelry and watches,3658.8
97000,Rocky Mountain,21,        Therapeutic appliances and equipment,4117.2
97000,Rocky Mountain,22,        Educational books,144.6
97000,Rocky Mountain,23,        Luggage and similar personal items,1162.1
97000,Rocky Mountain,24,        Telephone and related communication equipment,1186.1
97000,Rocky Mountain,25,    Nondurable goods,126806.5
97000,Rocky Mountain,26,      Food and beverages purchased for off-premises consumption,47184.6
97000,Rocky Mountain,27,        Food and nonalcoholic beverages purchased for off-premises consumption,39877.7
97000,Rocky Mountain,28,        Alcoholic beverages purchased for off-premises consumption,7247.4
97000,Rocky Mountain,29,        Food produced and consumed on farms,59.5
97000,Rocky Mountain,30,      Clothing and footwear,16809.1
97000,Rocky Mountain,31,        Garments,12947.1
97000,Rocky Mountain,32,          Women's and girls' clothing,7451.2
97000,Rocky Mountain,33,          Men's and boys' clothing,4712.6
97000,Rocky Mountain,34,          Children's and infants' clothing,783.3
97000,Rocky Mountain,35,        Other clothing materials and footwear,3862.1
97000,Rocky Mountain,36,      Gasoline and other energy goods,15161.8
97000,Rocky Mountain,37,"        Motor vehicle fuels, lubricants, and fluids",14342.4
97000,Rocky Mountain,38,        Fuel oil and other fuels,819.4
97000,Rocky Mountain,39,      Other nondurable goods,47650.9
97000,Rocky Mountain,40,        Pharmaceutical and other medical products,17329.1
97000,Rocky Mountain,41,        Recreational items,10319.1
97000,Rocky Mountain,42,        Household supplies,6598.5
97000,Rocky Mountain,43,        Personal care products,5783
97000,Rocky Mountain,44,        Tobacco,4107
97000,Rocky Mountain,45,"        Magazines, newspapers, and stationery",3514.2
97000,Rocky Mountain,47,  Services,386894
97000,Rocky Mountain,48,    Household consumption expenditures (for services),374163.2
97000,Rocky Mountain,49,      Housing and utilities,111632.6
97000,Rocky Mountain,50,        Housing,99104.2
97000,Rocky Mountain,51,          Rental of tenant-occupied nonfarm housing,20491.6
97000,Rocky Mountain,52,          Imputed rental of owner-occupied nonfarm housing,76881.9
97000,Rocky Mountain,53,          Rental value of farm dwellings,1582.5
